Id,SalePrice
1461,124421.05386564764
1462,167629.02796844777
1463,184020.44045433824
1464,189585.88898403087
1465,196217.34678830672
1466,174064.49017017306
1467,174176.4938385872
1468,171904.45515668136
1469,178183.18103118
1470,123074.079851467
1471,205141.11036188813
1472,92083.47061711947
1473,101609.03857677222
1474,153270.44463192736
1475,115085.60176192399
1476,366138.7267002171
1477,256614.85050450102
1478,294562.72400506056
1479,286745.3866384223
1480,525498.0243450635
1481,316043.84426250966
1482,202609.08797788995
1483,177279.75876820576
1484,168154.32285653663
1485,178569.40700112152
1486,193581.9010595259
1487,312954.0688087479
1488,235061.28569938202
1489,194271.85286229718
1490,224797.1132185069
1491,189498.33598471122
1492,100126.54255473803
1493,173100.46948115245
1494,300891.14416924666
1495,289641.89478359837
1496,236754.16283255778
1497,182594.43156105027
1498,162002.58734396042
1499,158898.78609146632
1500,160418.6830300576
1501,176273.2875890088
1502,146788.05505748282
1503,291780.31548785616
1504,236941.97765354277
1505,226020.48517342622
1506,181474.3926918667
1507,264197.5480997408
1508,201713.13313819896
1509,160199.81495483336
1510,148920.51845201387
1511,158129.63705936467
1512,168823.1925442055
1513,139555.33106098193
1514,158885.36936295443
1515,190154.60540672863
1516,151458.43949757106
1517,162254.3377824282
1518,133820.59245905807
1519,220523.8238166819
1520,138684.55378906333
1521,135328.06692632352
1522,167626.75266924713
1523,119130.36345718043
1524,121750.25937974981
1525,123798.4149828234
1526,121452.4433827923
1527,106956.26015406463
1528,128607.916835007
1529,142072.91975962566
1530,172369.59000876892
1531,118657.2905733109
1532,101609.03857677222
1533,140235.298680494
1534,120573.12360739576
1535,150273.06907585778
1536,107944.13531085938
1537,61087.15793918785
1538,147415.0066599296
1539,177352.3101014272
1540,113068.8817096838
1541,139297.08040163288
1542,142980.03002587985
1543,201027.93589037514
1544,84841.67483930285
1545,98451.24040223248
1546,129688.76919770591
1547,136267.51550769873
1548,131163.1914287666
1549,105905.14173796936
1550,131124.99611713886
1551,103155.42807058958
1552,139564.11540011934
1553,150329.31782118298
1554,126370.94948812854
1555,167149.57831924502
1556,86810.81001526318
1557,107388.36943481438
1558,91148.0626966777
1559,87045.6650299532
1560,133430.56624142814
1561,131746.58525555636
1562,133451.81148220535
1563,122845.35937050328
1564,155779.2145242281
1565,149522.63401701313
1566,240667.773711114
1567,76829.50039280773
1568,242596.01950855216
1569,148513.21127972106
1570,136605.2499949214
1571,121501.05118536475
1572,149285.86065972602
1573,223955.38461709194
1574,111571.03705353395
1575,222078.56013401432
1576,227110.35914545035
1577,185475.6722468805
1578,140423.59533457216
1579,142338.74808616957
1580,188290.03318079616
1581,149444.59496778992
1582,127411.40891235786
1583,336798.89621439745
1584,232261.242121849
1585,147608.18842159183
1586,74241.08979252007
1587,95761.13295742366
1588,148874.5646635075
1589,105179.66968132259
1590,135986.6615929176
1591,99328.21940281603
1592,129959.58007061345
1593,128172.30371635941
1594,131434.31985090568
1595,119837.34558413316
1596,241109.72440941288
1597,193588.4030633729
1598,192095.10331266854
1599,163345.21617968564
1600,169549.04108029636
1601,68736.17434186077
1602,116817.37040410777
1603,63198.667956274636
1604,279555.6739530668
1605,236848.250735954
1606,163804.03793586075
1607,178261.2811577256
1608,218836.00594844896
1609,184006.260409384
1610,153101.46605427918
1611,147723.9317449489
1612,179713.6656206615
1613,168154.32285653663
1614,119930.82395865844
1615,82922.82833113511
1616,75927.8754986376
1617,83625.04918532392
1618,127635.34934847316
1619,138294.15496487042
1620,165707.32669450447
1621,138158.72272892512
1622,136336.95729884447
1623,274873.6716933977
1624,224399.9677439312
1625,119834.1574402726
1626,169525.67709070913
1627,188201.24620960976
1628,265406.7909231611
1629,173985.50188235095
1630,378353.7459517188
1631,214285.4537159608
1632,243761.58448684195
1633,173491.52621845153
1634,186709.94992943096
1635,177533.83075504308
1636,166206.31410728404
1637,194117.6776057724
1638,188398.45449595738
1639,181135.3683469448
1640,245844.54181696277
1641,178329.55038044936
1642,237297.23381885322
1643,225923.0980743128
1644,228785.05672040157
1645,204795.53902202487
1646,147948.07419136388
1647,163014.69876056162
1648,132691.26143921952
1649,141414.97426189034
1650,121404.53396965454
1651,119363.97899615916
1652,100474.31617020011
1653,93265.76141842855
1654,151887.1523354079
1655,149305.83530648262
1656,147872.01933289637
1657,151997.78024763017
1658,149816.05781443857
1659,124571.68100037909
1660,157481.3400917591
1661,495450.9088849986
1662,403519.91723265016
1663,404107.73021901987
1664,569591.6447427975
1665,320006.7366719428
1666,324192.9581139792
1667,388136.64119926194
1668,341075.0357648275
1669,286296.23161302356
1670,353958.61261019553
1671,278750.02681428526
1672,464306.29217579874
1673,296665.4393634809
1674,254525.08310149395
1675,195271.21956396042
1676,188985.56791717542
1677,218345.59405496845
1678,502715.2575676537
1679,428805.3386472455
1680,324258.52825703233
1681,240146.02296981783
1682,308024.85732808744
1683,190143.5043551706
1684,174837.0248929724
1685,175150.90059711362
1686,172682.0696993513
1687,170232.60776954735
1688,188786.32452637283
1689,187788.69611299504
1690,190802.23116755803
1691,181181.42881738927
1692,250003.61717755525
1693,170410.1338064337
1694,179104.9356806623
1695,170581.65071144523
1696,288835.2651068481
1697,170702.10764234792
1698,344625.4820573851
1699,338463.13240195956
1700,255306.01554708474
1701,270923.6500731611
1702,250676.72938377986
1703,254345.62998246492
1704,289641.89478359837
1705,238885.07707455583
1706,348209.39833689376
1707,214306.09007107414
1708,219325.77399052467
1709,266846.5476242598
1710,221436.9898464459
1711,273746.92638793885
1712,253534.50700620277
1713,278129.34055596264
1714,223259.13421382444
1715,199782.5325608605
1716,173947.80542122677
1717,172723.97896879626
1718,134257.5020544862
1719,206820.09522657187
1720,235431.4874528496
1721,160309.34225487208
1722,119157.13192237214
1723,157892.70581054463
1724,203893.75085259325
1725,235293.9508232262
1726,188647.8308984033
1727,167995.59726775694
1728,175459.70866255675
1729,159737.71547627915
1730,153871.13611924462
1731,122161.46570820773
1732,133047.66177825083
1733,122031.86115365388
1734,126261.0689454445
1735,129959.3841344846
1736,121887.54251470137
1737,298667.53315717
1738,240345.9181753655
1739,282402.0802669944
1740,215685.23967513783
1741,186533.96157241092
1742,173314.9504221003
1743,175261.43717597745
1744,299585.9814253882
1745,216982.86796065047
1746,189316.5132882107
1747,206881.20113213197
1748,227883.87785585364
1749,151110.68689191953
1750,131756.2941544792
1751,243048.43773552394
1752,122219.21238020856
1753,153019.82602813965
1754,188448.8558329789
1755,165684.46802970173
1756,131274.8160248555
1757,120313.2219620868
1758,150315.3694632506
1759,160012.1332764468
1760,160996.75501401426
1761,150422.4128576312
1762,173854.8291490582
1763,176677.52275827757
1764,114511.29104657736
1765,147189.12262155837
1766,180690.3862493834
1767,224840.89345249272
1768,145043.36320777395
1769,165895.0107725812
1770,149568.21305357091
1771,127926.2794950338
1772,134465.93060016359
1773,129122.52518556919
1774,134999.05006149123
1775,140024.70149058398
1776,119816.52965244133
1777,118221.9642440904
1778,138633.41146805132
1779,119167.20914426127
1780,165583.36123701956
1781,131571.287633679
1782,90486.68512098069
1783,138294.15496487042
1784,101303.52258288588
1785,115358.87002170822
1786,140732.44703351046
1787,151982.62116023875
1788,58307.51391447326
1789,100546.97886464105
1790,83517.39176900449
1791,179497.7128378766
1792,157168.99717272838
1793,134962.4896330298
1794,145202.3456393632
1795,135634.3185489412
1796,117733.76371226211
1797,121153.581411525
1798,124834.49953046662
1799,112608.25579653797
1800,133571.80996487767
1801,128182.13158374048
1802,134968.34558943132
1803,157433.33381098547
1804,147043.6674395123
1805,136457.41771553806
1806,130326.77664411374
1807,134178.3592032646
1808,123194.9007846796
1809,118939.84301097947
1810,143933.68286777489
1811,114442.98066934229
1812,99744.83877105433
1813,125591.27257655744
1814,93349.87719271368
1815,51690.370087030875
1816,97663.35230496133
1817,102430.73783478164
1818,134822.13416031544
1819,132097.4970760142
1820,59292.92821395804
1821,111670.4815388505
1822,148746.92666605764
1823,41459.16645188224
1824,130181.38346373352
1825,135782.48164890878
1826,109271.35074580662
1827,103555.91706351143
1828,130188.8938054649
1829,114567.4871488626
1830,136947.61550992238
1831,147279.7661945244
1832,96329.40454391176
1833,137364.97133995473
1834,121501.05118536475
1835,118681.09335070384
1836,132837.34468546553
1837,84310.23826730363
1838,121356.58914607979
1839,83080.21345944224
1840,152716.44138382035
1841,144647.68830725783
1842,81781.02760634646
1843,143471.96767751806
1844,136805.39722804932
1845,143020.08920248313
1846,156153.36060982157
1847,164659.971479991
1848,52652.85372364713
1849,113052.37308671838
1850,122566.04307722385
1851,153904.92026905014
1852,124341.94246187991
1853,130402.18834885725
1854,165634.26961823375
1855,151813.3769180086
1856,224942.42621584775
1857,150441.5683170693
1858,137938.50663308366
1859,122566.04307722385
1860,155592.2899261767
1861,122329.69763535395
1862,297004.090240742
1863,284466.82921377115
1864,284466.82921377115
1865,340593.2276546366
1866,346606.90433120093
1867,237440.66389682033
1868,306178.92926143995
1869,202136.4561127294
1870,218085.58790537014
1871,250566.50842923328
1872,174868.14501984292
1873,251522.69475513644
1874,147072.92207833772
1875,195458.28463390365
1876,202250.72630848238
1877,217312.18206807628
1878,204124.17031119246
1879,132784.9534568264
1880,135756.9273309803
1881,259420.68624163777
1882,241535.73678335737
1883,188752.28603807956
1884,208115.69317972093
1885,241109.73132320866
1886,297239.2064292386
1887,211094.5045771951
1888,273125.81599371426
1889,171019.2797548414
1890,132980.69417729854
1891,137464.22053222253
1892,110280.07904757868
1893,134498.56168449612
1894,119984.12706036656
1895,144224.98823866414
1896,121864.83428586001
1897,125389.54752765244
1898,117567.51141787553
1899,149225.58730578516
1900,123600.04522980539
1901,169207.3945978229
1902,130711.28292394745
1903,219313.76631897743
1904,138136.7948918238
1905,185981.93769087124
1906,154837.0009891331
1907,205477.65581525947
1908,111065.9909912812
1909,136557.56856661054
1910,123514.5339265416
1911,210442.3880520709
1912,299121.2336961199
1913,149275.79661253968
1914,46997.43992577412
1915,324369.65701175603
1916,74345.00504403339
1917,245295.04327875012
1918,138585.36804447
1919,171684.37276978986
1920,162185.3915482345
1921,400621.93565181864
1922,323169.9862514736
1923,214723.70607957253
1924,217980.4182993599
1925,208678.3999540841
1926,404800.2721782124
1927,136160.80999583166
1928,152672.8812070422
1929,130498.60230702626
1930,129845.69715891023
1931,147290.9289332632
1932,144168.18537787368
1933,174053.1480074672
1934,178194.00977875994
1935,173464.33792723672
1936,186153.9222770476
1937,184020.44045433824
1938,177366.63383233343
1939,239275.2656802682
1940,190560.30518722988
1941,168049.12900746
1942,178968.1462553142
1943,196430.55546962022
1944,334249.392031493
1945,402263.8649736365
1946,145173.57842650218
1947,232633.70297684908
1948,146115.33151459755
1949,237308.21984118567
1950,178261.70049406402
1951,238727.5059858562
1952,211735.17477821757
1953,171918.14127592763
1954,183404.72956336205
1955,135450.18905604669
1956,283848.31249573926
1957,160131.0455437703
1958,311868.8743130702
1959,144193.2733576807
1960,114887.76444405301
1961,118914.51394177973
1962,91409.44783399443
1963,100469.81658648791
1964,104299.80238962852
1965,151462.66445158276
1966,136077.21481700885
1967,300800.09883500123
1968,432762.6685163242
1969,395866.312358227
1970,448050.8586943818
1971,433455.9933036461
1972,393714.56976095977
1973,275274.6295431075
1974,324828.66862848774
1975,445533.9153250168
1976,279303.245441084
1977,388469.305794056
1978,368265.33276244754
1979,333490.15985557716
1980,201911.95242624838
1981,344693.1762677255
1982,223839.17534607864
1983,210977.38225055893
1984,173464.33792723672
1985,210003.0315046024
1986,216715.56783169165
1987,178614.81498312426
1988,177776.65248230277
1989,187422.01413381792
1990,220058.22166586173
1991,230188.57086639744
1992,208928.97550788612
1993,173017.35538366638
1994,237696.03604466686
1995,181722.60408858903
1996,260302.82086995355
1997,320896.8569414159
1998,342513.5076815962
1999,263542.51103478944
2000,310515.74734022276
2001,274736.80396882683
2002,236555.4846897046
2003,260168.60093564342
2004,284944.26327306166
2005,215485.1735175194
2006,222848.27902801667
2007,248480.970154677
2008,217471.06614088055
2009,190162.54870312003
2010,187482.24011468037
2011,133664.3517510117
2012,175458.6554677199
2013,183685.73397064727
2014,187883.0278848635
2015,197062.18467492267
2016,196558.4659465603
2017,195522.72233091033
2018,127406.25503203504
2019,139203.5022390254
2020,112392.37725190731
2021,108641.39434971324
2022,187379.1270208073
2023,144612.42363517787
2024,265187.4784005528
2025,319665.68160254136
2026,179136.81547022788
2027,151720.65426840645
2028,149724.1915388474
2029,169118.38625885732
2030,273274.5020095827
2031,221644.50236870654
2032,233014.73145221733
2033,246241.33701347277
2034,169960.4971788478
2035,213028.17957495924
