Id,SalePrice
1461,124575.74717112009
1462,161871.05484817282
1463,184869.53514923243
1464,189740.39572068196
1465,190032.33604910027
1466,175700.18422417558
1467,175721.00086185493
1468,166351.9117160836
1469,179060.56433160917
1470,126144.59359719629
1471,198050.66223628493
1472,96579.80987335
1473,96987.62216651396
1474,150651.3412338936
1475,114998.27677846006
1476,368817.52103737835
1477,254543.65459558155
1478,295575.93004601187
1479,280023.9472094235
1480,512159.04959207907
1481,322005.2448114056
1482,202941.82802113844
1483,179144.06091397736
1484,167740.15950488744
1485,180217.90787276143
1486,193972.47475747726
1487,330163.6652002508
1488,230544.83694934254
1489,203819.7948612686
1490,226779.37317257747
1491,195211.51228928633
1492,94136.04369755117
1493,170762.37560689167
1494,302901.65761261195
1495,288847.90644005453
1496,237584.68428079528
1497,181574.6732968614
1498,168988.14774469004
1499,158163.77511357612
1500,155819.6179097087
1501,172288.75750195715
1502,155553.71216378504
1503,273410.4121497366
1504,235306.19979334984
1505,222172.76052186964
1506,181515.85882084095
1507,256974.48486951544
1508,194247.47171811716
1509,156998.93057617993
1510,146607.0361251171
1511,159371.22531418878
1512,174968.24346936273
1513,143860.26574482577
1514,163883.1312729022
1515,196437.60417718958
1516,146312.94131394563
1517,157090.8107271498
1518,132701.56766629
1519,220154.51614421184
1520,134579.60936545586
1521,140580.2862526917
1522,167450.55060754964
1523,116149.21598606612
1524,121770.85473404179
1525,124463.3177841226
1526,119043.25299581932
1527,108714.41653752494
1528,132299.40519199322
1529,149762.68181892848
1530,172528.06548983091
1531,119079.96219277082
1532,100318.54509424027
1533,147466.09607908773
1534,127333.14566924494
1535,148935.4270504995
1536,113537.1802206193
1537,67703.7152299176
1538,141879.12210145243
1539,185318.14592470243
1540,91890.90841691234
1541,139207.55664703756
1542,142300.55951867523
1543,180206.6598032546
1544,86593.3896348276
1545,108907.44709385904
1546,128292.35644857418
1547,130654.96792869964
1548,130501.99637902429
1549,119966.88037690116
1550,134698.91876095842
1551,113404.49301877334
1552,129909.41545313291
1553,139522.24760244848
1554,115774.66643903159
1555,170940.8837731354
1556,86987.02805684098
1557,103643.74813051554
1558,100651.32533544309
1559,83142.14167344775
1560,130618.01396356913
1561,133656.7838142045
1562,131167.03962770588
1563,120290.06131327878
