Id,SalePrice
1461,125006.42243028485
1462,151698.37666677724
1463,180285.24470733028
1464,187018.9923199861
1465,193555.1007095754
1466,183093.69502205454
1467,169359.11231038728
1468,176642.94784081067
1469,180631.85586854414
1470,129203.60839742786
1471,203034.02622806202
1472,100708.10741928002
1473,106183.17946562819
1474,153071.92782883957
1475,124142.4685606208
1476,340066.63098252844
1477,247650.53989139397
1478,300933.0168645365
1479,299594.6068889759
1480,386827.96111697075
1481,301422.76803014224
1482,208081.83580362034
1483,187347.00640392862
1484,178250.4063673881
1485,179764.28845308005
1486,200889.9345395295
1487,301661.20878988976
1488,241908.98092659333
1489,199302.8151379752
1490,214285.13462588814
1491,197080.95757856098
1492,103991.01631695619
1493,177092.56576934474
1494,291308.8914455111
1495,280953.39332870115
1496,230633.75888411136
1497,186003.95712506675
1498,162290.97911923027
1499,160981.3401084214
1500,164784.36087651423
1501,170859.1783491183
1502,167776.78868888802
1503,261902.02177879593
1504,221219.43525694162
1505,219971.61192556613
1506,179354.22216391942
1507,235752.41324015168
1508,189900.52226296288
1509,158944.4620061779
1510,149092.0213076072
1511,147364.625272785
1512,172688.35872782167
1513,149101.7753752556
1514,149823.5808559464
1515,177686.65237538214
1516,152586.76614469648
1517,149137.1417123129
1518,143874.17937059584
1519,219682.8134216762
1520,136540.57556607292
1521,139740.84396878412
1522,161378.09372543148
1523,119180.42155165054
1524,120996.6182955838
1525,126485.23665272501
1526,125356.56998290795
1527,114344.52621910043
1528,125382.49315574799
1529,142278.00581032378
1530,165552.2746359344
1531,134288.6654246047
1532,105561.76609319155
1533,142099.7773271099
1534,119665.8398102612
1535,148986.51987403078
1536,120922.8206869956
1537,102861.17880980698
1538,142838.7808230073
1539,184269.61363963605
1540,126111.88422989732
1541,137010.1722781701
1542,134344.61098962196
1543,170918.35430878395
1544,91151.83753649959
1545,105976.668408967
1546,124532.7319132899
1547,134098.452894513
1548,125270.80752301014
1549,112433.75984095177
1550,139552.22501483432
1551,123525.55870524156
1552,146857.15686413136
1553,130790.99773234654
1554,115636.3234650931
1555,167172.8148808315
1556,102247.76971948122
1557,117487.31551864064
1558,104126.84904577164
1559,114938.02394992183
1560,142099.96736068022
1561,141271.54875800584
1562,128829.67064991673
1563,123283.17243229394
1564,162769.7753974193
1565,155010.66305731732
1566,199922.8657873098
1567,98464.61463459881
1568,213402.39045902618
1569,156651.02606599283
1570,139014.1549441905
1571,128129.2265590262
1572,142253.9872357646
1573,226354.0209745109
1574,135523.01113987115
1575,207925.5414914215
1576,220928.90639783157
1577,193394.27844480015
1578,145567.72157185068
1579,143367.16409023426
1580,190385.37134453162
1581,137811.04250893692
1582,127898.41928373756
1583,314353.3798819357
1584,231247.72680703088
1585,146408.75198618058
1586,93646.6011766407
1587,112501.4649357718
1588,142005.39348182429
1589,108660.58332089521
1590,134265.90530169132
1591,102619.12426723023
1592,134691.37320820996
1593,119150.84139497849
1594,124639.73821909368
1595,127682.29021953513
1596,199798.49556175093
1597,170424.12558866673
1598,180947.1098641351
1599,164415.33301663506
1600,177234.6480175472
1601,88108.23866797777
1602,115062.90268348808
1603,103218.7139779084
1604,264938.0079400291
1605,244908.9998862811
1606,163469.57519600933
1607,163758.196870432
1608,213245.0481336342
1609,189864.03528951554
1610,164135.91669753773
1611,149578.52395128048
1612,188614.80988224884
1613,177971.7160665069
1614,122411.49011419101
1615,97057.24155644582
1616,92718.41899341896
1617,98911.47607505028
1618,123837.84054496845
1619,135402.1923963293
1620,174556.10392741146
1621,141385.2943653182
1622,142265.66576313257
1623,258250.49304617094
1624,214755.03251464944
1625,127143.66695100303
1626,168937.62131898492
1627,184661.38835314268
1628,264081.8444446036
1629,175921.73830063158
1630,294058.48311583675
1631,196462.3133285095
1632,231688.92452049744
1633,172773.70473963476
1634,186914.4100591056
1635,181962.92971703346
1636,170284.2214106741
1637,182856.61890709912
1638,198231.06826756225
1639,180924.28786572063
1640,233242.51489388535
1641,177535.71313176004
1642,215495.70770648064
1643,218708.06455717905
1644,218542.13710754967
1645,186892.25629757778
1646,155819.36065568848
1647,161648.68218376974
1648,142594.8643951336
1649,136883.1591538795
1650,126149.04921149068
1651,123861.09615248739
1652,100185.04848273267
1653,100543.56793672772
1654,154933.38278086216
1655,149066.43741834225
1656,151078.51727033258
1657,153720.9732936726
1658,154454.4203509441
1659,127050.04514526142
1660,150709.03877215926
1661,380911.45706856356
1662,320000.6362273282
1663,363178.3014363879
1664,382737.71607315063
1665,307260.9879028685
1666,319469.96796701214
1667,327306.43729879876
1668,322764.1641137512
1669,282618.37058366544
1670,323775.0479911739
1671,267751.96104569064
1672,372099.4031032399
1673,291847.4442369779
1674,248905.95022834063
1675,197317.16526783025
1676,197098.56488962503
1677,206125.5691669985
1678,377781.75485598436
1679,363761.54783352924
1680,299592.2048771014
1681,236861.80353567944
1682,308593.3128923372
1683,196241.49842692463
1684,185206.49021443023
1685,182429.56178998103
1686,184445.46437591745
1687,173760.43758229865
1688,195828.89335064232
1689,194177.5218568685
1690,189638.0041741658
1691,184073.09235987405
1692,245588.06589313212
1693,173838.60784220888
1694,180671.97317619956
1695,171579.8392986281
1696,263339.8226619655
1697,167975.01516373406
1698,314157.36468443304
1699,312409.7318507016
1700,239478.72712467646
1701,258231.50855054264
1702,253316.95525304976
1703,257398.11841063167
1704,280919.7415675338
1705,229484.56587533996
1706,361710.5835281505
1707,207710.46186400315
1708,202753.4946057113
1709,255280.5205912963
1710,223995.78532507955
1711,256617.91092753044
1712,260750.34061043625
1713,264091.5733020168
1714,216416.09272547066
1715,197637.09597906534
1716,178819.3110421491
1717,167194.69750112123
1718,130233.64605443965
1719,206065.19898219014
1720,237158.86369457367
1721,167341.17962934924
1722,124426.60015691716
1723,157841.41918283148
1724,214150.1650807296
1725,226263.08550137185
1726,189833.18603044687
1727,180002.6046414541
1728,188100.9205383103
1729,164103.39468799
1730,149179.14864828606
1731,125955.68793954821
1732,130870.67359179031
1733,126137.29783022164
1734,129318.29571781852
1735,132080.1624145333
1736,123377.41861096893
1737,265222.8127642527
1738,210564.07430701912
1739,251731.5244169026
1740,223360.74288562193
1741,184096.33663486957
1742,169380.38629220883
1743,171361.15624510244
1744,258932.81046358388
1745,203426.71301623594
1746,190587.49215200264
1747,199038.91622826492
1748,207459.92664205504
1749,162720.96956125431
1750,140417.64256797556
1751,212335.0983551448
1752,123120.00176441415
1753,152848.48088062045
1754,190541.01452741705
1755,166543.936022292
1756,125840.55666585585
1757,121640.37708900923
1758,150007.33583229178
1759,159662.26171979212
1760,164845.67455451385
1761,151191.75308797183
1762,174440.2772921254
1763,167755.21812006005
1764,122663.7761197929
1765,166742.52448941808
1766,171350.0727040023
1767,198710.5967449358
1768,139615.67980219107
1769,162952.89717678877
1770,139550.50005822474
1771,133830.3277036792
1772,139848.04020281814
1773,139308.39972574075
1774,149959.91258757032
1775,131002.51947457968
1776,120490.17826847188
1777,115005.20504345292
1778,129900.64302476076
1779,124890.47009485487
1780,167220.9237845943
1781,131620.18424926448
1782,104756.460080109
1783,136074.00120255872
1784,107032.66457596466
1785,120330.05419192206
1786,151692.83145345387
1787,160184.29800813657
1788,83341.83453779761
1789,105811.90544011822
1790,102850.02708482693
1791,174281.5620824663
1792,147737.86775040423
1793,144986.65890736424
1794,135249.26000544685
1795,132417.79391347928
1796,125517.34640781456
1797,119660.8743730626
1798,128267.39460111727
1799,112055.32147462142
1800,128989.42890830351
1801,130239.42831777368
1802,133253.1596034411
1803,155752.61711015162
1804,140529.75980369648
1805,137581.88877765075
